id,meaning_id,lemma_id,lemma,lang,pos,meaning_ru,meaning_en,concept_id,category_id
18440,49379,43289,rauhottaa,krl,VERB,успокаивать (о человеке),,566,B17
18441,49370,43280,rauhottua,krl,VERB,успокаивать (о человеке),,566,B17
18442,75362,64324,rauhottuo,krl,VERB,успокоиться,,,
18443,57684,50768,rauhuš,krl,NOUN,мир,"peace, world",1283,B51
18444,75363,64325,raukaissa,krl,VERB,"чувствовать себя утомлённым, разморенным",,,
18445,29271,25451,raukka,krl,NOUN,"бедняга, бедняжка; горемыка",,515,B16
18446,48611,42560,raukkane,krl,NOUN,бедняжка; горемыка,,515,B16
18447,48613,42562,raukkarukka,krl,NOUN,бедняжка; голубушка,,515,B16
18448,80068,68352,raukkarukkane,krl,NOUN,бедняжечка,,,
18449,75364,64326,rauneutuo,krl,VERB,"отстояться (о бане), тлеть, догорать (об огне, углях)",,,
18450,42842,37105,rauta,krl,NOUN,железо,iron,76,A22
18451,76885,65617,rautaharava,krl,NOUN,железные грабли,,,
18452,45054,39246,rautamuurahaini,krl,NOUN,муравей,ant,260,A44
18453,86842,74166,rautani,krl,ADJ,"железный, металлический",,,
18454,52780,46459,rauvat,krl,NOUN,удила,bar bit; bit,840,B331
18455,75365,64327,rauveta,krl,VERB,"ослабевать, уменьшаться, стихать",,,
18456,75366,64328,rauvottua,krl,VERB,"подбить железом, подковать",,,
18457,83142,70881,rauškata,krl,VERB,"откусить, перекусить что-л.; погрызть",,,
18458,82732,70576,ravahaldua,krl,VERB,вскрикнуть; окликнуть,,,
18459,77242,65921,ravahtua,krl,VERB,"закричать, громко крикнуть",,,
18460,75367,64329,ravahuttua,krl,VERB,стукнуть,,,
18461,50130,43965,ravat,krl,NOUN,"пивная гуща, барда",,628,B181
18462,75368,64330,ravata,krl,VERB,кричать; громко мяукать,,,
18463,75369,64330,ravata,krl,VERB,громыхать; дребезжать; шуршать,,,
18464,75370,64330,ravata,krl,VERB,хватать,,,
18465,75371,64331,raveta,krl,VERB,усиливаться,,,
18466,59166,52140,raviezeh,krl,ADV,быстро,fast,1409,C3
18467,29272,25452,ravissa,krl,VERB,"реветь, плакать; визжать",,,
18468,29273,25452,ravissa,krl,VERB,кричать,to cream,359,B12
18469,46338,25452,ravissa,krl,VERB,ссориться,,,
18470,46342,40473,ravista,krl,VERB,кричать,to cream,359,B12
18471,75373,64332,ravistuo,krl,VERB,рассыхаться,,,
18472,46346,40476,ravišša,krl,VERB,кричать,to cream,359,B12
18473,48612,42561,ravkkane,krl,NOUN,бедняга,,515,B16
18474,29274,25453,ravu,krl,NOUN,"крик, вопль",,,
18475,29265,25445,razi,krl,PART,"разве, неужели",,,
18476,50250,44067,razva,krl,NOUN,жир,,987,B353
18477,84661,72201,račašniekka,krl,NOUN,"всадник, верховой",,,
18478,81257,69385,račkahtua,krl,VERB,"хрустнуть, затрещать; заскрипеть",,,
18479,81258,69385,račkahtua,krl,VERB,"проронить, промолвить (слово)",,,
18480,84664,72203,račkata,krl,VERB,"хрустнуть, обломить",,,
18481,84665,72203,račkata,krl,VERB,"сделать так, чтобы хрустнуло (снимать боль в области поясницы)",,,
18482,84666,72204,račkuttua,krl,VERB,"издавать хруст, треск",,,
18483,84667,72204,račkuttua,krl,VERB,громыхать (о раскатах грома),,,
18484,29251,25433,raččahalla,krl,ADV,верхом на лошади,,,
18485,75359,64321,raškua,krl,VERB,"хрустеть, трещать; щёлкать",,,
18486,44492,38701,raštahaini,krl,NOUN,дрозд,thrush (bird),207,A42
18487,57990,51054,raštava,krl,NOUN,рождество,,1314,B52
18488,50248,44065,rašva,krl,NOUN,жир,,987,B353
18489,44152,38373,rašvakämmen,krl,NOUN,медведь,bear,175,A412
18490,84396,71973,rašvani,krl,ADJ,жирный,,,
18491,75360,64322,rašvata,krl,VERB,намазать жиром,,,
18492,75361,64323,rašvottuo,krl,VERB,ожиреть,,,
18493,44491,38700,raššaš,krl,NOUN,дрозд,thrush (bird),207,A42
18494,29266,25446,ražeta,krl,VERB,"становиться сочным, жирным (о корнеплодах, растениях)",,,
18495,54294,47830,ražv,krl,NOUN,"сало, жир",,987,B353
18496,50249,44066,ražva,krl,NOUN,жир,,987,B353
18497,44261,38477,reb,krl,NOUN,лиса,fox,185,A412
18498,48002,42016,rebittyä,krl,VERB,рвать,,476,B15
18499,47991,42005,rebittää,krl,VERB,рвать,,476,B15
18500,29275,25454,rebo,krl,NOUN,лиса,fox,185,A412
18501,29276,25455,recepta,krl,NOUN,рецепт,,,
18502,29277,25456,redu,krl,NOUN,грязь,dirt; mud,,
18503,56382,49601,redukaš,krl,ADJ,"грязный, в грязи",,1180,B38
18504,56383,49602,redukkaš,krl,ADJ,грязный,,1180,B38
18505,84578,72127,reduuttu,krl,PRTC,"перепачканный, запачканный",,,
18506,84579,72128,reduuttua,krl,VERB,"пачкать, загрязнять",,,
18507,46682,40793,reezi,krl,NOUN,бедро,,383,B12
18508,29278,25457,regi,krl,NOUN,"дровни, сани",sled; sledg; sleigh,1187,B38
18509,29279,25457,regi,krl,NOUN,"воз, кладь",,,
18510,84389,71967,regyzet,krl,NOUN,"санки, салазки",sled,,
18511,29280,25458,regyöt,krl,NOUN,"санки, салазки",sled,,
18512,47113,41206,regä,krl,NOUN,"сопля, сопли",,417,B12
18513,83651,71301,regänenä,krl,NOUN,"сопляк, сопливый",,,
18514,83322,71036,rehellini,krl,ADJ,честный,honest,,
