id,meaning_id,lemma_id,lemma,lang,pos,meaning_ru,meaning_en,concept_id,category_id
1566,72593,61869,hil’l’aiže,lud,ADV,"осторожно, тихо",,,
1567,78103,66717,hil’l’aižesti,lud,ADV,"тихонько, тихо",,,
1568,76699,65459,hil’l’akaiži,lud,ADV,тихонько,,,
1569,76526,65310,hil’l’akašči,lud,ADV,медленно,,,
1570,76608,65310,hil’l’akašči,lud,ADV,плавно,,,
1571,76609,65310,hil’l’akašči,lud,ADV,потихоньку,,,
1572,84702,72235,hil’l’asti,lud,ADV,медленно,,,
1573,76576,65353,hil’l’ekašči,lud,ADV,неслышно,,,
1574,76627,65395,hil’l’äkašči,lud,ADV,полегоньку,,,
1575,25050,22266,himo,lud,NOUN,интерес,,,
1576,72700,22266,himo,lud,NOUN,охота (хочется чего-либо),,,
1577,34407,29591,himoittada,lud,VERB,"хотеть, желать",,716,B22
1578,51217,44995,himuotada,lud,VERB,хотеть,,716,B22
1579,77036,65743,himuuttada,lud,VERB,"хотеться, желать",,,
1580,25054,22270,hind,lud,NOUN,цена,,,
1581,72937,62186,hinde,lud,NOUN,цена,,,
1582,52523,46209,hiota,lud,VERB,точить бруском,,813,B324
1583,52830,46509,hirnakoida,lud,VERB,ржать,,846,B331
1584,73230,62431,hirnakoita,lud,VERB,ржать,,,
1585,52831,46510,hirnakuoida,lud,VERB,ржать,,846,B331
1586,91273,78360,hirnakuoita,lud,VERB,ржать (о лошади),,,
1587,49087,43020,hirnuda,lud,VERB,чихать,,542,B16
1588,44218,38434,hirve,lud,NOUN,лось,"moose, elk",181,A412
1589,35115,30220,hirvi,lud,NOUN,лось,,,
1590,90440,77525,hirzi,lud,NOUN,бревно,,,
1591,44220,38436,hir’v,lud,NOUN,лось,"moose, elk",181,A412
1592,45648,39815,hitrii,lud,ADJ,хитрый,,297,B11
1593,76713,65472,hitrošči,lud,ADV,хитро,,,
1594,52522,46208,hivoda,lud,VERB,точить бруском,,813,B324
1595,84996,72506,hiädydä,lud,VERB,исчезать,,,
1596,51798,45551,hičuttada,lud,VERB,тереть,,753,B31
1597,77873,66504,hištorii,lud,NOUN,история,,,
1598,74697,63750,hištorijahine,lud,ADJ,исторический,,,
1599,72932,62182,hmel’u,lud,NOUN,хмель,,,
1600,89704,76798,hobd’e,lud,NOUN,серебро,,,
1601,42826,37090,hobed,lud,NOUN,серебро,silver,73,A22
1602,42827,37091,hobje,lud,NOUN,серебро,silver,73,A22
1603,76716,65475,hod’,lud,PART,хоть,,,
1604,90441,77526,hohottada,lud,VERB,хохотать,,,
1605,89909,76999,hoi,lud,INTJ,"ой, эй",,,
1606,15935,14372,hoidai,lud,NOUN,медсестра,,,
1607,45905,40057,hoik,lud,ADJ,тонкий,,325,B12
1608,76701,65461,hoikašči,lud,ADV,тонко,,,
1609,45899,40053,hoikk,lud,ADJ,тонкий,,325,B12
1610,45904,40056,hoikke,lud,ADJ,тонкий,,325,B12
1611,90152,77230,hol’ottada,lud,VERB,выкрикивать,,,
1612,50147,43982,homeh,lud,NOUN,плесень,,631,B181
1613,34252,29445,homme,lud,NOUN,хлопоты,,,
1614,51619,45380,hond,lud,ADJ,плохой,,739,B23
1615,43143,37391,hong,lud,NOUN,сосна кондовая,"pine with dense fine-grained wood, very strong",107,A322
1616,43144,37392,honge,lud,NOUN,сосна кондовая,"pine with dense fine-grained wood, very strong",107,A322
1617,56539,49724,honguoi,lud,NOUN,лодка,,1196,B38
1618,49639,43520,hopp,lud,NOUN,ссора,,586,B17
1619,49635,43516,hoppu,lud,NOUN,ссора,,586,B17
1620,88252,75450,hora,lud,NOUN,хор,,,
1621,91242,78330,hos,lud,PART,хоть,,,
1622,15972,14409,hotel’,lud,NOUN,отель,,,
1623,89789,76882,hot’,lud,PART,хотя,,,
1624,91769,78842,hovkal’oi,lud,ADJ,бешеный,,,
1625,73284,62480,hristosida,lud,VERB,христосоваться,,,
1626,43212,37457,huab,lud,NOUN,осина,aspen,114,A322
1627,43216,37461,huabe,lud,NOUN,осина,aspen,114,A322
1628,16111,14548,huahk,lud,ADJ,серый,grey,165,A36
1629,48606,14548,huahk,lud,ADJ,бледный (о человеке),,514,B16
1630,55950,49259,huahl,lud,NOUN,"цепь, крюк для подвешивания котелка над жаратком",,1141,B373
1631,55946,49255,huahlat,lud,NOUN,"цепь, крюк для подвешивания котелка над жаратком",,1141,B373
1632,44343,38559,huahmoi,lud,NOUN,росомаха,wolverine,194,A412
1633,44347,38563,huahmuo,lud,NOUN,росомаха,wolverine,194,A412
1634,44344,38560,huahmuoi,lud,NOUN,росомаха,wolverine,194,A412
1635,48596,42554,huahmuoi,lud,ADJ,бледный (о человеке),,514,B16
1636,84994,72504,huarp,lud,NOUN,шаг,,,
1637,44451,38663,huar’,lud,NOUN,гребень петуха,crest,202,A42
1638,52863,38663,huar’,lud,NOUN,грива (лошади),,833,B331
1639,72929,62179,huatte,lud,NOUN,хата,,,
1640,35762,30752,huavo,lud,NOUN,мешок,,1138,B373
1641,90606,77697,huavuoine,lud,NOUN,мешочек,,,
1642,52608,46287,huaz’,lud,NOUN,прясло,,821,B324
1643,52607,46286,huaž,lud,NOUN,прясло,,821,B324
1644,52605,46284,huaže,lud,NOUN,прясло,,821,B324
1645,45574,39743,huba,lud,ADJ,маленький,,292,B11
1646,74621,63679,hubaine,lud,ADJ,маленький,,,
1647,86247,73629,hubata,lud,VERB,уменьшать,,,
1648,50725,44520,hudr,lud,ADJ,"старый, изношенный (об одежде)",,680,B182
1649,50726,44521,hudre,lud,ADJ,"старый, изношенный (об одежде)",,680,B182
1650,76682,65444,huiged,lud,ADV,стыдно,,,
1651,51645,45406,huiged,lud,NOUN,стыд,,742,B23
1652,35847,30826,huigej,lud,ADV,стыдно,,,
1653,44189,38406,hukk,lud,NOUN,волк,wolf,178,A412
1654,33362,28718,hukke,lud,NOUN,волк,wolf,178,A412
1655,48988,42921,hulbeta,lud,VERB,"неметь, терять чувствительность",,536,B16
1656,90890,77972,humal,lud,NOUN,хмель,,,
1657,90891,77973,humalzuda,lud,VERB,опьянеть,,,
1658,89520,76622,humal’n’ikke,lud,NOUN,пьяница,,,
1659,55884,49193,humbar,lud,NOUN,ступа,,1134,B373
1660,55883,49192,humbar’,lud,NOUN,ступа,,1134,B373
1661,72691,61959,huobavus,lud,NOUN,озимь,,,
1662,53609,47202,huodar,lud,NOUN,ножны,,923,B351
1663,53607,47200,huodr,lud,NOUN,ножны,,923,B351
1664,53608,47201,huodre,lud,NOUN,ножны,,923,B351
1665,73203,62408,huogastuda,lud,VERB,отдыхать,,,
1666,57604,50698,huogavuda,lud,VERB,отдыхать,,1278,B43
1667,55102,48486,huogiš,lud,ADJ,дешевый,,1060,B36
1668,33480,28820,huogiš,lud,ADV,дёшево,,,
1669,72566,61843,huohehembi,lud,ADJ,дешевле,,,
1670,49444,43354,huole,lud,NOUN,забота,,570,B17
1671,49571,43452,huolitada,lud,VERB,торопиться,,579,B17
1672,49445,43355,huol’,lud,NOUN,забота,,570,B17
1673,77977,66603,huomaita,lud,VERB,замечать,,,
1674,59106,52080,huomei,lud,ADV,завтра,,1404,C3
1675,15894,14331,huomen,lud,ADV,завтра,,1404,C3
1676,15895,14332,huomend’älges,lud,ADV,послезавтра,,,
1677,76539,65322,huomenekš,lud,ADV,назавтра,,,
1678,59046,52020,huomenč,lud,NOUN,утро,,1398,C3
1679,59045,52019,huomes,lud,NOUN,утро,,1398,C3
1680,15986,14423,huomessyöm,lud,NOUN,завтрак,,,
1681,49758,43623,huomesčaju,lud,NOUN,завтрак,,596,B181
1682,15887,14324,huomez,lud,NOUN,утро	,,,
1683,78760,67297,huomneščaju,lud,NOUN,завтрак,,596,B181
1684,82362,70274,huondekselline,lud,ADJ,утренний,,,
1685,59039,52013,huondes,lud,NOUN,утро,,1398,C3
1686,72917,62168,huondez,lud,NOUN,утро,,,
1687,59044,52018,huonduz,lud,NOUN,утро,,1398,C3
1688,55277,48639,huoneh,lud,NOUN,жилище,,1075,B371
1689,45918,40070,huono,lud,ADJ,слабый (о человеке),,327,B12
1690,51686,40070,huono,lud,ADJ,плохой,,739,B23
1691,90436,77521,huonuz,lud,NOUN,"постройка, пристройка",,,
1692,51799,45552,huos’t’a,lud,VERB,тереть,,753,B31
1693,49516,43397,huovata,lud,VERB,намереваться,,575,B17
1694,35132,30236,hura,lud,ADJ,левый,,1366,C2
1695,72591,61867,hurah,lud,ADV,налево,,,
1696,76283,65116,hural,lud,ADV,влево,,,
1697,72590,61866,hurale,lud,ADV,налево,,,
1698,42438,36726,hurme,lud,NOUN,иней,hoarfrost,36,A12
1699,56268,49528,hursti,lud,NOUN,половик,,1176,B375
1700,84997,72507,hurstiine,lud,NOUN,половичок,,,
1701,50926,44719,hurstiine,lud,NOUN,простыня,,694,B182
1702,56269,49529,hurst’,lud,NOUN,половик,,1176,B375
1703,77322,65998,hutoraine,lud,NOUN,хуторок,,,
1704,49934,43787,huttu,lud,NOUN,"каша из муки, загуста",,612,B181
1705,53698,47279,huude,lud,NOUN,иней,hoarfrost,36,A12
1706,42435,36723,huudeh,lud,NOUN,иней,hoarfrost,36,A12
1707,51914,45647,huuht,lud,NOUN,подсека,,761,B321
1708,51907,45640,huuhta,lud,NOUN,подсека,,761,B321
1709,56258,49518,huuhtoda,lud,VERB,полоскать,,1175,B375
1710,56259,49519,huuhtuoda,lud,VERB,полоскать,,1175,B375
1711,46369,40498,huukta,lud,VERB,кричать,,359,B12
1712,72642,61917,huulet,lud,NOUN,губы,,,
1713,33467,28808,huuli,lud,NOUN,губа,,355,B12
1714,46299,40431,huul’,lud,NOUN,губа,,355,B12
1715,73278,62474,hvataita,lud,VERB,хватать,,,
1716,91316,78396,hypnidä,lud,VERB,прыгнуть,,,
1717,47728,41764,hyppida,lud,VERB,"скакать, прыгать",,456,B15
1718,73223,62424,hyppidä,lud,VERB,прыгать (скакать),,456,B15
1719,45201,39392,hyppijäine,lud,NOUN,блоха,,269,A44
1720,45202,39393,hyppijääne,lud,NOUN,блоха,,269,A44
1721,73018,62260,hypästädä,lud,VERB,вспорхнуть,,,
1722,73015,62257,hypästädäkseh,lud,VERB,вздрагивать,,,
1723,47730,41766,hyp’ta,lud,VERB,"скакать, прыгать",,456,B15
1724,89982,77067,hysettädä,lud,VERB,шлёпать,,,
1725,72825,62087,hyubi,lud,NOUN,сова,,,
1726,44827,39028,hyubjy,lud,NOUN,сова,owl,236,A42
1727,44828,39029,hyubyö,lud,NOUN,сова,owl,236,A42
1728,73144,62368,hyvin,lud,ADV,хорошо,,,
1729,73145,62369,hyvin puuttuu,lud,PHRASE,клев (хорошо попадает),,,
1730,78197,66796,hyvyz,lud,NOUN,доброта,,,
1731,24864,22127,hyvä,lud,ADJ,"хороший, добрый",,737,B23
1732,72586,61862,hyvä,lud,ADV,ладно (хорошо),,,
1733,77985,66611,hyväižesti,lud,ADV,"хорошенько, как следует",,,
1734,78240,66833,hyvänroduine,lud,ADJ,породистый,,,
1735,74648,63706,hyväroduine,lud,ADJ,породистый,,,
1736,78233,66826,hyväsydämelline,lud,ADJ,добрый,,,
1737,76280,65113,hyväžešči,lud,ADV,вежливо,,,
1738,44826,39027,hyybii,lud,NOUN,сова,owl,236,A42
1739,74632,63690,hyö,lud,PRON,они,they,311,B11
1740,51442,45210,hädä,lud,NOUN,беда,,730,B22
1741,89763,76856,häi,lud,PRON,"он, она",,,
1742,91267,78355,häibäitä,lud,VERB,махнуть,,,
1743,14880,13408,häin,lud,PRON,он,he,310,B11
1744,83488,71166,häivydä,lud,VERB,исчезать,,,
1745,52909,46558,häkk,lud,NOUN,бык,,851,B331
1746,32666,28301,häkki,lud,NOUN,бык,,851,B331
1747,48063,42071,häkuttädä,lud,VERB,мешать (быть помехой),,478,B15
1748,33462,28803,häkyttäi,lud,NOUN,грыжа,,,
1749,45186,39377,hämähäik,lud,NOUN,паук,,267,A44
1750,45185,39376,hämähäkk,lud,NOUN,паук,,267,A44
1751,45182,39373,hämähäkki,lud,NOUN,паук,,267,A44
1752,42269,36562,hämäri,lud,NOUN,сумерки,"twilight, dusk",19,A12
1753,42273,36566,hämäräine,lud,NOUN,сумерки,"twilight, dusk",19,A12
1754,42274,36567,hämär’,lud,NOUN,сумерки,"twilight, dusk",19,A12
1755,48440,42410,hämästyöittada,lud,VERB,пугать,,504,B15
1756,45763,39923,hän,lud,PRON,он,he,310,B11
1757,53009,46658,händ,lud,NOUN,хвост,,859,B331
1758,53013,46662,hände,lud,NOUN,хвост,,859,B331
1759,44195,38412,händikäs,lud,NOUN,волк,wolf,178,A412
1760,90708,77799,händäine,lud,NOUN,хвостик,,,
1761,90360,77433,händätüöi,lud,ADJ,бесхвостый,,,
1762,52906,46555,härg,lud,NOUN,бык,,851,B331
1763,52908,46557,härge,lud,NOUN,бык,,851,B331
1764,55859,49168,härkim,lud,NOUN,мутовка,,1132,B373
1765,82342,70254,härkin,lud,NOUN,мутовка,,,
1766,55862,49171,härkkim,lud,NOUN,мутовка,,1132,B373
1767,90355,77428,hätkekse,lud,ADV,надолго,,,
1768,90156,77234,hätkembi,lud,ADV,дольше,,,
1769,23940,21420,hätken,lud,ADV,долго,,,
1770,76617,65385,hät’kemb,lud,ADV,подольше,,,
1771,34414,29598,hät’ken,lud,ADV,долго,,,
1772,47202,41294,hävittada,lud,VERB,терять,,422,B15
1773,78435,41294,hävittada,lud,VERB,уничтожать,,,
1774,78436,41294,hävittada,lud,VERB,избавиться,,,
1775,78437,41294,hävittada,lud,VERB,ликвидировать,,,
1776,47199,41291,hävittädä,lud,VERB,терять,,422,B15
1777,78432,41291,hävittädä,lud,VERB,уничтожать,,,
1778,78433,41291,hävittädä,lud,VERB,избавиться,,,
1779,78434,41291,hävittädä,lud,VERB,ликвидировать,,,
1780,47201,41293,hävittäi,lud,VERB,терять,,422,B15
1781,53191,46821,höihen,lud,NOUN,пух,,206,A42
1782,42290,36583,höir,lud,NOUN,пар,"steam, vapor",21,A12
1783,46363,40492,hölöttada,lud,VERB,кричать,,359,B12
1784,47682,41718,höraštuda,lud,VERB,проснуться,,452,B15
1785,52604,46283,hörč,lud,NOUN,прясло,,821,B324
1786,52606,46285,hörčče,lud,NOUN,прясло,,821,B324
1787,52030,45763,höstö,lud,NOUN,навоз,,774,B321
1788,53190,46820,höuhen,lud,NOUN,пух,,206,A42
1789,72711,61977,höuhenyt,lud,NOUN,перышко,,,
1790,53189,46819,höuhen’,lud,NOUN,пух,,206,A42
1791,44484,38693,höyhen,lud,NOUN,пух,"Soft, fluffy immature feathers which grow on young birds",206,A42
1792,82094,38693,höyhen,lud,NOUN,перо (птичье),,,
1793,44488,38697,höyhen’,lud,NOUN,пух,"Soft, fluffy immature feathers which grow on young birds",206,A42
1794,42288,36581,höyry,lud,NOUN,пар,"steam, vapor",21,A12
1795,72669,61938,höšte,lud,NOUN,навоз,,,
1796,72622,61898,höštehango,lud,NOUN,вилы (навозные),,,
1797,52090,45787,höštekogo,lud,NOUN,навозная куча,,775,B321
1798,52029,45762,höštö,lud,NOUN,навоз,,774,B321
1799,52088,45785,höštötukku,lud,NOUN,навозная куча,,775,B321
1800,23857,21348,i,lud,CCONJ,и,,,
1801,50203,44025,idi,lud,NOUN,солод,,635,B181
1802,50204,44026,idid’auh,lud,NOUN,солод,,635,B181
1803,50200,44022,idu,lud,NOUN,солод,,635,B181
1804,50199,44021,idud’auho,lud,NOUN,солод,,635,B181
1805,52195,45891,iduoine,lud,NOUN,росток,,784,B321
1806,52194,45890,id’uoine,lud,NOUN,росток,,784,B321
1807,49590,43471,iga,lud,NOUN,возраст,,581,B17
1808,78133,43471,iga,lud,NOUN,век,,,
1809,78134,43471,iga,lud,NOUN,жизнь,,,
1810,76532,65315,igakši,lud,ADV,навек,,,
1811,33479,28819,igen,lud,NOUN,десна,,,
1812,46249,40381,igenet,lud,NOUN,десны,,349,B12
1813,72987,62233,igen’,lud,NOUN,десна,,,
1814,49589,43470,igä,lud,NOUN,возраст,,581,B17
1815,90324,77399,igälline,lud,ADJ,"взрослый, в возрасте",,,
1816,78505,67077,igässäh,lud,ADV,никогда в жизни,,,
1817,51357,45125,igäv,lud,NOUN,"печаль, тоска",,724,B22
1818,76570,65347,igävašči,lud,ADV,невесело,,,
1819,76709,65468,igäväšči,lud,ADV,уныло,,,
1820,78185,66785,igävöita,lud,VERB,"скучать, тосковать",,,
1821,58331,51378,ihan,lud,ADV,совсем,,1340,C1
1822,78085,66699,ihastelda,lud,VERB,радоваться,,,
1823,51240,45018,ihastuda,lud,VERB,"обрадоваться, радоваться",,718,B22
1824,78286,66873,ihastuz,lud,NOUN,восторг,,,
1825,91679,78754,ihaštuda,lud,VERB,восхищаться,,,
1826,90110,77188,ihmine,lud,NOUN,"женщина, хозяйка",,,
1827,46186,40324,iho,lud,NOUN,лицо,,344,B12
1828,74713,63766,ik,lud,PART,ли,,,
1829,55669,48986,ikkun,lud,NOUN,окно,,1111,B372
1830,90184,77262,ikkunaine,lud,NOUN,"окошко, оконце",,,
1831,44885,39080,ikr,lud,NOUN,икра (рыбья),"roe, spawn (of fish)",241,A43
1832,46633,40748,ikränk,lud,NOUN,икра ноги,,380,B12
1833,44242,38458,ilbes’,lud,NOUN,рысь,lynx,183,A412
1834,49773,43638,ildaane,lud,NOUN,ужин,,598,B181
1835,49770,43635,ildaine,lud,NOUN,ужин,,598,B181
1836,49768,43633,ildane,lud,NOUN,ужин,,598,B181
1837,59060,52034,ilde,lud,NOUN,вечер,,1400,C3
1838,42156,36452,ilm,lud,NOUN,погода,weather,8,A12
1839,78041,36452,ilm,lud,NOUN,свет,,,
1840,78042,36452,ilm,lud,NOUN,воздух,,,
1841,78043,36452,ilm,lud,NOUN,природа,,,
1842,78044,36452,ilm,lud,NOUN,мир,,,
1843,55225,48609,ilmaa,lud,ADV,"даром, бесплатно",,1072,B36
1844,55224,48608,ilmai,lud,ADV,"даром, бесплатно",,1072,B36
1845,42157,36453,ilme,lud,NOUN,погода,weather,8,A12
1846,76733,65490,ilmis,lud,ADV,явно,,,
1847,77994,66620,ilmoittada,lud,VERB,"объявлять, провозглашать",,,
1848,57579,50673,ilo,lud,NOUN,веселье,,1277,B43
1849,44236,38452,ilves,lud,NOUN,рысь,lynx,183,A412
1850,44241,38457,ilvez,lud,NOUN,рысь,lynx,183,A412
1851,89771,76864,il’l’end’iä,lud,NOUN,гололёд,,,
1852,33395,28748,il’mižin,lud,ADV,"вьявь  (глазами вижу), наяву",,,
1853,49738,43603,imedä,lud,VERB,сосать,,594,B181
1854,50201,44023,imeli,lud,NOUN,солод,,635,B181
1855,50202,44024,imel’,lud,NOUN,солод,,635,B181
1856,90242,77318,iminkummaine,lud,ADJ,"негожий, небрежный, нелепый",,,
1857,90197,77275,iminkummin,lud,ADV,кое-как,,,
1858,76574,65351,imminkummin,lud,ADV,нелепо,,,
1859,76612,65351,imminkummin,lud,ADV,плохо,,,
1860,76729,65351,imminkummin,lud,ADV,шиворот-навыворот,,,
1861,45460,39638,inehmine,lud,NOUN,женщина,,287,B11
1862,45466,39642,inehmoi,lud,NOUN,женщина,,287,B11
1863,77892,66522,informant,lud,NOUN,информант,,,
1864,25047,22263,ingermalaine,lud,ADJ,ингерманландский,,,
1865,77874,66505,institut,lud,NOUN,институт,,,
1866,91685,78760,instituut,lud,NOUN,институт,,,
1867,78423,67003,internat,lud,NOUN,интернат,,,
1868,74669,63724,internuot,lud,NOUN,Интернет,,,
1869,77924,66554,intres,lud,NOUN,интерес,,,
1870,77933,66562,intresaine,lud,ADJ,интересный,,,
1871,90916,77997,int’eresnuoi,lud,ADJ,интересный,,,
1872,51578,45339,irvištada,lud,VERB,дразнить,,736,B23
1873,51581,45342,irvištelta,lud,VERB,дразнить,,736,B23
1874,89764,76857,itkedä,lud,VERB,плакать,,,
1875,51374,45142,itkei,lud,VERB,плакать,,726,B22
1876,78028,66647,itkendvirž,lud,NOUN,плач,,,
1877,49265,43175,itkettaj,lud,NOUN,плакальщица,,555,B17
1878,78000,66626,itkettäi,lud,NOUN,плакальщица,,,
1879,49264,43174,itkettäjä,lud,NOUN,плакальщица,,555,B17
1880,78058,66672,itku,lud,NOUN,плач,,,
1881,83410,71108,it’keda,lud,VERB,плакать,,726,B22
1882,83411,71109,it’kedä,lud,VERB,плакать,,726,B22
1883,78591,67148,it’kta,lud,VERB,плакать,,,
1884,51379,45147,it’t’a,lud,VERB,плакать,,726,B22
1885,51230,45008,izo,lud,ADJ,милый,,717,B22
1886,54299,47835,izr,lud,NOUN,"сало, жир",,987,B353
1887,54298,47834,izre,lud,NOUN,"сало, жир",,987,B353
1888,34902,30020,izvesti,lud,NOUN,известь,,,
1889,90113,77191,izvestida,lud,VERB,"известить, сообщить",,,
1890,90924,78005,izvoššikke,lud,NOUN,извозчик,,,
1891,90354,77427,izvoššikuoita,lud,VERB,быть извозчиком,,,
1892,49267,43177,iänel itkijä,lud,PHRASE,плакальщица,,555,B17
1893,91662,78735,iänelitkettäi,lud,NOUN,плакальщица,,,
1894,76258,65092,iänetta,lud,ADV,безмолвно,,,
1895,82360,70272,iänetöi,lud,ADJ,безголосый,,,
1896,33439,28782,iäni,lud,NOUN,звук,,,
1897,33440,28782,iäni,lud,NOUN,голос,,358,B12
1898,78060,66674,iäniarhiv,lud,NOUN,Фонограммархив,,,
1899,46323,40455,iän’,lud,NOUN,голос,,358,B12
1900,78526,67096,iäre,lud,ADV,прочь,,,
1901,83344,71053,iäreh,lud,ADV,"назад, прочь, долой",,,
1902,83343,71052,iäres,lud,ADV,"прочь, вон, долой",,,
1903,45775,39935,iče,lud,PRON,"сам (сама, само)",,312,B11
1904,73011,62255,iškeda,lud,VERB,"вбивать, забивать, ударять",,469,B15
1905,73171,62387,iškedä,lud,VERB,"ударять, ударить",,,
1906,73172,62387,iškedä,lud,VERB,"вбивать, вбить",,,
1907,73173,62387,iškedä,lud,VERB,"забивать, резать скот",,,
1908,73174,62387,iškedä,lud,VERB,бить,,,
1909,73175,62387,iškedä,lud,VERB,"стучать, стукнуть",,,
1910,73176,62387,iškedä,lud,VERB,"приколачивать, приколотить",,,
1911,81911,69912,iškei,lud,VERB,ударять,,469,B15
1912,56038,49332,iškim,lud,NOUN,"кресало, огниво",,1150,B374
1913,47909,41933,iškta,lud,VERB,ударять,,469,B15
1914,47745,41781,išta,lud,VERB,сидеть,,457,B15
1915,47908,41781,išta,lud,VERB,ударять,,469,B15
1916,83497,71175,ištuda,lud,VERB,сидеть,,,
1917,47744,41780,ištuda,lud,VERB,сидеть,,457,B15
1918,89939,77028,ištuttada,lud,VERB,посадить,,,
1919,56854,49986,iža,lud,NOUN,отец,,1220,B412
1920,16078,14515,ižand,lud,NOUN,хозяин,,1250,B412
1921,78183,66783,ižandoičus,lud,NOUN,хозяйство,,,
1922,56923,50055,ižindam,lud,NOUN,отчим,,1224,B412
1923,56921,50053,ižindäm,lud,NOUN,отчим,,1224,B412
1924,56853,49985,ižä,lud,NOUN,отец,,1220,B412
1925,77257,65935,ižänd,lud,NOUN,хозяин,,,
1926,57210,50316,ižände,lud,NOUN,хозяин,,1250,B412
1927,15869,14306,ižännimi,lud,NOUN,отчество,,,
1928,72974,62220,jad,lud,NOUN,яд,,,
1929,85937,73355,jamščikke,lud,NOUN,ямщик,,,
1930,72981,62227,jantari,lud,NOUN,янтарь,,,
1931,72982,62228,jarmankke,lud,NOUN,ярмарка,,,
1932,72976,62222,jazi,lud,NOUN,язь,,,
1933,72983,62229,jaščikke,lud,NOUN,ящик,,,
1934,44416,38631,ježa,lud,NOUN,ёж,hedgehog (animal),199,A412
1935,77292,65969,jo,lud,ADV,уже,,,
1936,15943,14380,johtai,lud,NOUN,директор ,,,
1937,91258,78346,jorši,lud,NOUN,ёрш,,,
1938,44419,38634,jož,lud,NOUN,ёж,hedgehog (animal),199,A412
1939,44418,38633,jožik,lud,NOUN,ёж,hedgehog (animal),199,A412
1940,72970,62216,jubke,lud,NOUN,юбка,,,
1941,73988,63079,k,lud,PART,"да, а",,,
1942,23853,21344,ka,lud,PART,"да, а",,,
1943,91401,78487,kaadada,lud,VERB,рубить,,,
1944,47152,41245,kaarita,lud,VERB,пахнуть,,419,B12
1945,89644,76740,kabakke,lud,NOUN,кабак,,,
1946,56970,50102,kabaluoita,lud,VERB,пеленать,,1228,B413
1947,56969,50101,kabaluoitta,lud,VERB,пеленать,,1228,B413
1948,56971,50103,kabaluuta,lud,VERB,пеленать,,1228,B413
1949,78759,67296,kabd,lud,NOUN,копыто,,858,B331
1950,52997,46646,kabde,lud,NOUN,копыто,,858,B331
1951,52998,46647,kabd’,lud,NOUN,копыто,,858,B331
1952,56453,49672,kablas,lud,NOUN,копыл,,1190,B38
1953,56454,49673,kablaz,lud,NOUN,копыл,,1190,B38
1954,54860,48316,kabluk,lud,NOUN,каблук,,1040,B356
1955,73270,62466,kabrastada,lud,VERB,убирать,,,
1956,51818,45571,kabrastai,lud,VERB,прибирать (в квартире),,754,B31
1957,56347,45571,kabrastai,lud,VERB,убирать (в доме),,,
1958,35012,30120,kabu,lud,NOUN,снежный ком,,,
1959,51403,45171,kabuta,lud,VERB,обнимать,,728,B22
1960,47047,41141,kacta,lud,VERB,смотреть,,410,B12
1961,43269,37513,kadag,lud,NOUN,можжевельник,juniper,121,A323
1962,33340,28696,kadai,lud,NOUN,вереск,,,
1963,43268,28696,kadai,lud,NOUN,можжевельник,juniper,121,A323
1964,91326,78406,kadilo,lud,NOUN,кадило,,,
1965,89948,77035,kadoda,lud,VERB,"теряться, пропадать",,,
1966,72726,61991,kadomine,lud,NOUN,потеря,,,
1967,47198,41290,kadotada,lud,VERB,терять,,422,B15
1968,47200,41292,kadottai,lud,VERB,терять,,422,B15
1969,34911,30029,kaftan,lud,NOUN,кафтан,,660,B182
1970,90778,77866,kaftanaine,lud,NOUN,кафтанчик,,,
1971,46428,40555,kagl,lud,NOUN,шея,,362,B12
1972,46430,40557,kagle,lud,NOUN,шея,,362,B12
1973,50758,44553,kagleniitti,lud,NOUN,бусы,,683,B182
1974,72621,61897,kaglenit’t’i,lud,NOUN,бусы,,683,B182
1975,33377,28730,kaglus,lud,NOUN,воротник,,,
1976,83363,71070,kagluz,lud,NOUN,воротник,,,
1977,43759,37996,kagr,lud,NOUN,овес,avena,141,A33
1978,43761,37998,kagre,lud,NOUN,овёс,avena,141,A33
1979,58515,51537,kaheca,lud,NUM,восемь,,1357,C1
1980,3548,3518,kaheksa,lud,NUM,восемь,,1357,C1
1981,78050,66664,kaheksatošte,lud,NUM,восемнадцать,,,
1982,58517,51539,kahesa,lud,NUM,восемь,,1357,C1
1983,35846,30825,kahtei,lud,ADV,вдвоём,,,
1984,76538,65321,kahtekš,lud,ADV,надвое,,,
1985,76276,65109,kahten,lud,ADV,вдвоём,,,
1986,23852,21343,kai,lud,PRON,"все, всё",,,
1987,58486,21343,kai,lud,PRON,весь,,1343,C1
1988,58714,51725,kaid,lud,ADJ,узкий,,1376,C2
1989,58716,51727,kaide,lud,ADJ,узкий,,1376,C2
1990,42703,36977,kaiduz,lud,NOUN,пролив,strait,57,A21
1991,58380,51427,kaik,lud,PRON,весь,,1343,C1
1992,76535,65318,kaikekš aigakš,lud,ADV,навсегда,,,
1993,78180,66780,kaikenaigan,lud,ADV,"постоянно, всё время",,,
1994,91396,78482,kaikennyttyine,lud,ADJ,всевозможный,,,
1995,59142,52116,kaikeči,lud,ADV,всегда,,1408,C3
1996,77325,66001,kaikin,lud,ADV,всего,,,
1997,88261,75459,kaikkiedah,lud,ADV,всего,,,
1998,47191,41283,kaimata,lud,VERB,терять,,422,B15
1999,49668,41283,kaimata,lud,VERB,провожать,,577,B17
2000,57214,50320,kaime,lud,NOUN,тезка,,1251,B412
